"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/ 1M pop,Population,Continent,DateCollected
Austria,5919931,8185.0,21897.0,2.0,5841778.0,4742.0,56256.0,652930.0,2415.0,211273524.0,23302116.0,9066710.0,Europe,2023-03-01
Greece,5871458,0.0,36185.0,0.0,5804980.0,1599.0,30293.0,569125.0,3507.0,102228365.0,9909078.0,10316637.0,Europe,2023-03-01
Portugal,5568084,0.0,26180.0,0.0,5537790.0,0.0,4114.0,549090.0,2582.0,45980330.0,4534294.0,10140570.0,Europe,2023-03-01
Ukraine,5389439,0.0,111235.0,0.0,5265637.0,3708.0,12567.0,124778.0,2575.0,32603805.0,754855.0,43192122.0,Europe,2023-03-01
Chile,5169139,2811.0,64177.0,1.0,5099538.0,2091.0,5424.0,268524.0,3334.0,48454162.0,2517074.0,19250195.0,South America,2023-03-01
Malaysia,5043008,217.0,36960.0,2.0,4996818.0,233.0,9230.0,151984.0,1114.0,68198303.0,2055338.0,33181072.0,Asia,2023-03-01
Israel,4799640,357.0,12292.0,2.0,4781252.0,0.0,6096.0,514652.0,1318.0,41373364.0,4436346.0,9326000.0,Asia,2023-03-01
DPRK,4772813,0.0,74.0,0.0,4772739.0,0.0,0.0,183636.0,3.0,0.0,0.0,25990679.0,Asia,2023-03-01
Thailand,4728035,0.0,33911.0,0.0,4692636.0,0.0,1488.0,67468.0,484.0,17270775.0,246450.0,70078203.0,Asia,2023-03-01
Belgium,4726346,1448.0,33767.0,9.0,4659455.0,558.0,33124.0,405059.0,2894.0,36709556.0,3146099.0,11668278.0,Europe,2023-03-01
Czechia,4611006,1173.0,42445.0,1.0,4558330.0,202.0,10231.0,429459.0,3953.0,56998352.0,5308699.0,10736784.0,Europe,2023-03-01
Canada,4591149,0.0,51249.0,0.0,4500536.0,1341.0,39364.0,119597.0,1335.0,66343123.0,1728207.0,38388419.0,North America,2023-03-01
Peru,4486034,281.0,219439.0,8.0,4264598.0,264.0,1997.0,133179.0,6515.0,38041008.0,1129343.0,33684208.0,South America,2023-03-01
Switzerland,4391007,0.0,14452.0,0.0,4371249.0,0.0,5306.0,500477.0,1647.0,23833472.0,2716487.0,8773637.0,Europe,2023-03-01
Philippines,4076404,107.0,66118.0,7.0,4001070.0,99.0,9216.0,36232.0,588.0,34603075.0,307558.0,112508994.0,Asia,2023-03-01
South Africa,4063863,290.0,102595.0,0.0,3912506.0,0.0,48762.0,66888.0,1689.0,26795090.0,441027.0,60756135.0,Africa,2023-03-01
Romania,3340342,0.0,67704.0,0.0,3263301.0,3200.0,9337.0,175518.0,3558.0,26676248.0,1401701.0,19031335.0,Europe,2023-03-01
Denmark,3175264,69.0,8269.0,4.0,3166080.0,68.0,915.0,544180.0,1417.0,129197382.0,22141986.0,5834950.0,Europe,2023-03-01
Hong Kong,2883453,107.0,13460.0,3.0,2848855.0,1981.0,21138.0,379187.0,1770.0,76127725.0,10011143.0,7604299.0,Asia,2023-03-01
Sweden,2698535,115.0,23703.0,0.0,2670647.0,70.0,4185.0,264071.0,2320.0,19469139.0,1905196.0,10218971.0,Europe,2023-03-01
Serbia,2492563,0.0,17826.0,0.0,2460904.0,0.0,13833.0,288057.0,2060.0,12396861.0,1432664.0,8653016.0,Europe,2023-03-01
Iraq,2465545,0.0,25375.0,0.0,2439497.0,0.0,673.0,58474.0,602.0,19544451.0,463523.0,42164965.0,Asia,2023-03-01
Singapore,2230570,0.0,1722.0,0.0,2149583.0,0.0,79265.0,375293.0,290.0,24756666.0,4165302.0,5943546.0,Asia,2023-03-01
New Zealand,2216852,0.0,3904.0,0.0,2205354.0,0.0,7594.0,452585.0,797.0,7768604.0,1586011.0,4898203.0,Australia/Oceania,2023-03-01
Hungary,2195926,957.0,48751.0,6.0,2143184.0,502.0,3991.0,228593.0,5075.0,11394556.0,1186160.0,9606259.0,Europe,2023-03-01
Bangladesh,2037829,11.0,29445.0,0.0,1998448.0,0.0,9936.0,12138.0,175.0,15254399.0,90862.0,167885689.0,Asia,2023-03-01
Slovakia,1863022,133.0,21024.0,3.0,1840809.0,122.0,1189.0,341201.0,3850.0,7403776.0,1355955.0,5460193.0,Europe,2023-03-01
Georgia,1825598,0.0,16965.0,0.0,1776548.0,0.0,32085.0,459995.0,4275.0,16920079.0,4263340.0,3968738.0,Asia,2023-03-01
Jordan,1746997,0.0,14122.0,0.0,1731007.0,0.0,1868.0,169597.0,1371.0,17201885.0,1669945.0,10300869.0,Asia,2023-03-01
Ireland,1703850,0.0,8691.0,0.0,1692188.0,9.0,2971.0,339399.0,1731.0,13024205.0,2594360.0,5020199.0,Europe,2023-03-01
Pakistan,1576999,37.0,30643.0,0.0,1538689.0,0.0,7667.0,6872.0,134.0,30570862.0,133213.0,229488994.0,Asia,2023-03-01
Norway,1479087,55.0,5213.0,0.0,1473283.0,67.0,591.0,268370.0,946.0,11002430.0,1996315.0,5511370.0,Europe,2023-03-01
Finland,1462974,85.0,8936.0,0.0,1451864.0,86.0,2174.0,263364.0,1609.0,12047792.0,2168835.0,5554960.0,Europe,2023-03-01
Kazakhstan,1407942,119.0,13846.0,0.0,1383020.0,0.0,11076.0,73311.0,721.0,11575012.0,602707.0,19205043.0,Asia,2023-03-01
Slovenia,1328681,443.0,7071.0,0.0,1317563.0,298.0,4047.0,639393.0,3403.0,2837739.0,1365588.0,2078034.0,Europe,2023-03-01
Lithuania,1305178,391.0,9589.0,0.0,1289728.0,389.0,5861.0,490354.0,3603.0,10379366.0,3899513.0,2661708.0,Europe,2023-03-01
Bulgaria,1296853,0.0,38217.0,0.0,1255662.0,0.0,2974.0,189471.0,5584.0,11055587.0,1615228.0,6844597.0,Europe,2023-03-01
Morocco,1272459,5.0,16296.0,0.0,1256097.0,6.0,66.0,33687.0,431.0,12984777.0,343760.0,37772756.0,Africa,2023-03-01
Croatia,1268992,0.0,17971.0,0.0,1250549.0,0.0,472.0,312615.0,4427.0,5503682.0,1355825.0,4059286.0,Europe,2023-03-01
Guatemala,1236778,372.0,20176.0,3.0,1215452.0,375.0,1150.0,66551.0,1086.0,6934193.0,373126.0,18584039.0,North America,2023-03-01
Lebanon,1232063,223.0,10832.0,4.0,1087587.0,0.0,133644.0,184307.0,1620.0,4795578.0,717380.0,6684849.0,Asia,2023-03-01
Costa Rica,1204164,5109.0,9230.0,16.0,860711.0,0.0,334223.0,232358.0,1781.0,4659757.0,899158.0,5182354.0,North America,2023-03-01
Bolivia,1193256,247.0,22365.0,0.0,1158072.0,432.0,12819.0,99499.0,1865.0,2705422.0,225590.0,11992656.0,South America,2023-03-01
Tunisia,1150962,0.0,29331.0,0.0,,,,95542.0,2435.0,5002248.0,415240.0,12046656.0,Africa,2023-03-01
Cuba,1112603,5.0,8530.0,0.0,1103980.0,3.0,93.0,98411.0,754.0,14318158.0,1266460.0,11305652.0,North America,2023-03-01
Ecuador,1057121,543.0,36014.0,6.0,1020570.0,0.0,537.0,58361.0,1988.0,3082403.0,170173.0,18113361.0,South America,2023-03-01
UAE,1052122,124.0,2349.0,0.0,1035255.0,82.0,14518.0,104359.0,233.0,199245666.0,19762935.0,10081785.0,Asia,2023-03-01
Uruguay,1034303,0.0,7617.0,0.0,1026186.0,0.0,500.0,295852.0,2179.0,6114822.0,1749083.0,3496016.0,South America,2023-03-01
Panama,1031273,0.0,8604.0,0.0,1022299.0,0.0,370.0,231905.0,1935.0,7532271.0,1693801.0,4446964.0,North America,2023-03-01
Mongolia,1007897,1.0,2179.0,0.0,1005711.0,0.0,7.0,298364.0,645.0,4030048.0,1193000.0,3378078.0,Asia,2023-03-01
Nepal,1001148,3.0,12020.0,0.0,989117.0,0.0,11.0,33123.0,398.0,6013666.0,198959.0,30225582.0,Asia,2023-03-01
Belarus,994037,0.0,7118.0,0.0,985592.0,0.0,1327.0,105381.0,755.0,13646641.0,1446722.0,9432800.0,Europe,2023-03-01
Latvia,976031,32.0,6242.0,1.0,969467.0,32.0,322.0,527916.0,3376.0,7864859.0,4253949.0,1848837.0,Europe,2023-03-01
Saudi Arabia,829554,76.0,9615.0,0.0,816776.0,47.0,3163.0,23143.0,268.0,45148294.0,1259546.0,35844909.0,Asia,2023-03-01
Azerbaijan,828588,40.0,10119.0,0.0,818310.0,29.0,159.0,80444.0,982.0,7526899.0,730752.0,10300205.0,Asia,2023-03-01
Paraguay,808327,0.0,19870.0,0.0,,,,110641.0,2720.0,2657506.0,363751.0,7305843.0,South America,2023-03-01
Bahrain,707828,348.0,1549.0,1.0,706013.0,0.0,266.0,396768.0,868.0,10739428.0,6019916.0,1783983.0,Asia,2023-03-01
Sri Lanka,672031,1.0,16830.0,0.0,655199.0,1.0,2.0,31147.0,780.0,6486117.0,300619.0,21575842.0,Asia,2023-03-01
Kuwait,663456,0.0,2570.0,0.0,660237.0,0.0,649.0,151463.0,587.0,8455743.0,1930391.0,4380326.0,Asia,2023-03-01
Dominican Republic,660705,172.0,4384.0,0.0,644785.0,0.0,11536.0,59758.0,397.0,3740928.0,338350.0,11056370.0,North America,2023-03-01
Cyprus,649093,0.0,1305.0,0.0,642855.0,0.0,4933.0,530570.0,1067.0,9640118.0,7879860.0,1223387.0,Asia,2023-03-01
Myanmar,633925,7.0,19490.0,0.0,614400.0,1.0,35.0,11479.0,353.0,10057159.0,182105.0,55227143.0,Asia,2023-03-01
Palestine,621008,0.0,5404.0,0.0,615445.0,0.0,159.0,116173.0,1011.0,3078533.0,575907.0,5345541.0,Asia,2023-03-01
Estonia,615119,0.0,2940.0,0.0,524990.0,0.0,87189.0,465326.0,2224.0,3675293.0,2780290.0,1321910.0,Europe,2023-03-01
Moldova,607450,3700.0,11988.0,14.0,504142.0,0.0,91320.0,151364.0,2987.0,3216305.0,801437.0,4013171.0,Europe,2023-03-01
Venezuela,551986,5.0,5854.0,1.0,545878.0,7.0,254.0,18860.0,200.0,3359014.0,114771.0,29266991.0,South America,2023-03-01
Egypt,515698,0.0,24613.0,0.0,442182.0,0.0,48903.0,4858.0,232.0,3693367.0,34792.0,106156692.0,Africa,2023-03-01
Libya,507174,0.0,6437.0,0.0,500734.0,0.0,3.0,72034.0,914.0,2483676.0,352758.0,7040745.0,Africa,2023-03-01
China,503302,0.0,5272.0,0.0,379053.0,0.0,118977.0,347.0,4.0,160000000.0,110461.0,1448471400.0,Asia,2023-03-01
Ethiopia,499986,0.0,7572.0,0.0,487246.0,0.0,5168.0,4139.0,63.0,5488633.0,45431.0,120812698.0,Africa,2023-03-01
Qatar,494271,104.0,686.0,0.0,493138.0,122.0,447.0,165867.0,230.0,4065369.0,1364257.0,2979915.0,Asia,2023-03-01
Réunion,486588,0.0,921.0,0.0,418572.0,0.0,67095.0,535854.0,1014.0,1603660.0,1766027.0,908061.0,Africa,2023-03-01
Honduras,472116,0.0,11111.0,0.0,,,,46190.0,1087.0,1633222.0,159787.0,10221247.0,North America,2023-03-01
Armenia,446819,0.0,8721.0,0.0,435162.0,0.0,2936.0,150345.0,2934.0,3242901.0,1091164.0,2971966.0,Asia,2023-03-01
Bosnia and Herzegovina,401636,61.0,16279.0,1.0,379084.0,0.0,6273.0,123606.0,5010.0,1884721.0,580036.0,3249317.0,Europe,2023-03-01
Oman,399449,0.0,4628.0,0.0,384669.0,0.0,10152.0,75028.0,869.0,25000000.0,4695724.0,5323993.0,Asia,2023-03-01
North Macedonia,346852,0.0,9662.0,0.0,337068.0,0.0,122.0,166651.0,4642.0,2226216.0,1069626.0,2081304.0,Europe,2023-03-01
Zambia,343012,0.0,4057.0,0.0,338660.0,0.0,295.0,17617.0,208.0,3934010.0,202053.0,19470234.0,Africa,2023-03-01
Kenya,342919,7.0,5688.0,0.0,337216.0,18.0,15.0,6100.0,101.0,3967062.0,70569.0,56215221.0,Africa,2023-03-01
Albania,334408,17.0,3596.0,0.0,329152.0,7.0,1660.0,116666.0,1255.0,1941032.0,677173.0,2866374.0,Europe,2023-03-01
Botswana,329727,0.0,2801.0,0.0,326868.0,0.0,58.0,135070.0,1147.0,2026898.0,830300.0,2441162.0,Africa,2023-03-01
Luxembourg,297757,0.0,1133.0,0.0,288991.0,0.0,7633.0,463528.0,1764.0,4412567.0,6869188.0,642371.0,Europe,2023-03-01
Montenegro,288361,81.0,2804.0,0.0,284815.0,103.0,742.0,459210.0,4465.0,2717787.0,4328031.0,627950.0,Europe,2023-03-01
Brunei,278698,0.0,225.0,0.0,243601.0,0.0,34872.0,625682.0,505.0,717784.0,1611437.0,445431.0,Asia,2023-03-01
Algeria,271448,7.0,6881.0,0.0,182794.0,1.0,81773.0,5986.0,152.0,230861.0,5091.0,45350148.0,Africa,2023-03-01
Nigeria,266598,5.0,3155.0,0.0,259917.0,67.0,3526.0,1230.0,15.0,5708974.0,26339.0,216746934.0,Africa,2023-03-01
Zimbabwe,264127,206.0,5668.0,5.0,257839.0,634.0,620.0,17228.0,370.0,2525756.0,164744.0,15331428.0,Africa,2023-03-01
Uzbekistan,251071,139.0,1637.0,0.0,241486.0,0.0,7948.0,7302.0,48.0,1377915.0,40077.0,34382084.0,Asia,2023-03-01
Mozambique,233098,0.0,2242.0,0.0,228805.0,0.0,2051.0,7044.0,68.0,1371127.0,41437.0,33089461.0,Africa,2023-03-01
Martinique,229807,0.0,1098.0,0.0,,,,614314.0,2935.0,828928.0,2215870.0,374087.0,North America,2023-03-01
Laos,218015,0.0,758.0,0.0,,,,29142.0,101.0,1233207.0,164845.0,7481023.0,Asia,2023-03-01
Afghanistan,209340,17.0,7896.0,0.0,191156.0,145.0,10288.0,5137.0,194.0,1201044.0,29470.0,40754388.0,Asia,2023-03-01
Iceland,209093,0.0,229.0,0.0,,,,605377.0,663.0,1996384.0,5780036.0,345393.0,Europe,2023-03-01
Kyrgyzstan,206673,40.0,2991.0,0.0,196406.0,0.0,7276.0,30717.0,445.0,1907195.0,283460.0,6728271.0,Asia,2023-03-01
Guadeloupe,201852,0.0,1010.0,0.0,,,,504890.0,2526.0,938039.0,2346306.0,399794.0,North America,2023-03-01
El Salvador,201785,0.0,4230.0,0.0,179410.0,0.0,18145.0,30805.0,646.0,2610114.0,398467.0,6550389.0,North America,2023-03-01
Trinidad and Tobago,189296,0.0,4347.0,0.0,184553.0,0.0,396.0,134578.0,3090.0,898169.0,638546.0,1406585.0,North America,2023-03-01
Maldives,185732,0.0,311.0,0.0,163687.0,0.0,21734.0,343322.0,575.0,2213831.0,4092223.0,540985.0,Asia,2023-03-01
Ghana,171172,0.0,1462.0,0.0,169697.0,0.0,13.0,5284.0,45.0,2529956.0,78096.0,32395450.0,Africa,2023-03-01
Namibia,171156,0.0,4090.0,0.0,166776.0,0.0,290.0,64983.0,1553.0,1062663.0,403460.0,2633874.0,Africa,2023-03-01
Uganda,170504,0.0,3630.0,0.0,100431.0,0.0,66443.0,3520.0,75.0,3012408.0,62198.0,48432863.0,Africa,2023-03-01
Jamaica,154196,0.0,3502.0,0.0,102393.0,0.0,48301.0,51655.0,1173.0,1183986.0,396633.0,2985094.0,North America,2023-03-01
Cambodia,138717,0.0,3056.0,0.0,135656.0,0.0,5.0,8080.0,178.0,3091420.0,180062.0,17168639.0,Asia,2023-03-01
Rwanda,133180,0.0,1468.0,0.0,131634.0,0.0,78.0,9792.0,108.0,6021981.0,442778.0,13600464.0,Africa,2023-03-01
Cameroon,124392,0.0,1965.0,0.0,122344.0,0.0,83.0,4457.0,70.0,1751774.0,62762.0,27911548.0,Africa,2023-03-01
Malta,117477,0.0,827.0,0.0,116028.0,0.0,622.0,264568.0,1862.0,2117102.0,4767893.0,444033.0,Europe,2023-03-01
Barbados,106645,0.0,575.0,0.0,106057.0,0.0,13.0,370266.0,1996.0,794426.0,2758203.0,288023.0,North America,2023-03-01
Angola,105277,22.0,1933.0,0.0,103317.0,19.0,27.0,3006.0,55.0,1499795.0,42818.0,35027343.0,Africa,2023-03-01
Channel Islands,101382,0.0,227.0,0.0,101029.0,0.0,126.0,574523.0,1286.0,1252808.0,7099551.0,176463.0,Europe,2023-03-01
French Guiana,98041,0.0,420.0,0.0,11254.0,0.0,86367.0,312065.0,1337.0,651257.0,2072951.0,314169.0,South America,2023-03-01
DRC,95749,103.0,1464.0,0.0,84321.0,39.0,9964.0,1005.0,15.0,846704.0,8890.0,95240792.0,Africa,2023-03-01
Senegal,88921,4.0,1971.0,0.0,86947.0,9.0,3.0,5037.0,112.0,1146543.0,64946.0,17653671.0,Africa,2023-03-01
Malawi,88702,21.0,2686.0,0.0,85580.0,38.0,436.0,4395.0,133.0,624784.0,30959.0,20180839.0,Africa,2023-03-01
Ivory Coast,88208,11.0,834.0,0.0,87342.0,15.0,32.0,3180.0,30.0,1679087.0,60524.0,27742298.0,Africa,2023-03-01
Suriname,82467,240.0,1404.0,4.0,,,,138175.0,2352.0,241357.0,404398.0,596831.0,South America,2023-03-01
New Caledonia,79881,0.0,314.0,0.0,79558.0,0.0,9.0,274585.0,1079.0,98964.0,340182.0,290915.0,Australia/Oceania,2023-03-01
French Polynesia,77957,0.0,649.0,0.0,,,,274338.0,2284.0,0.0,0.0,284164.0,Australia/Oceania,2023-03-01
Eswatini,74199,0.0,1423.0,0.0,72726.0,0.0,50.0,62625.0,1201.0,1048704.0,885119.0,1184817.0,Africa,2023-03-01
Guyana,73069,0.0,1298.0,0.0,71752.0,0.0,19.0,92021.0,1635.0,721841.0,909068.0,794045.0,South America,2023-03-01
Belize,70757,0.0,688.0,0.0,70056.0,0.0,13.0,171661.0,1669.0,576016.0,1397453.0,412190.0,North America,2023-03-01
Fiji,68889,0.0,883.0,0.0,66850.0,0.0,1156.0,75747.0,971.0,668445.0,734986.0,909466.0,Australia/Oceania,2023-03-01
Madagascar,67865,0.0,1422.0,0.0,66433.0,0.0,10.0,2326.0,49.0,525461.0,18009.0,29178077.0,Africa,2023-03-01
Sudan,63809,22.0,5013.0,2.0,58462.0,24.0,334.0,1387.0,109.0,562941.0,12240.0,45992020.0,Africa,2023-03-01
Mauritania,63668,1.0,997.0,0.0,62441.0,2.0,230.0,12988.0,203.0,1009957.0,206030.0,4901981.0,Africa,2023-03-01
Cabo Verde,63244,0.0,413.0,0.0,62773.0,2.0,58.0,111408.0,728.0,401622.0,707482.0,567678.0,Africa,2023-03-01
Bhutan,62620,0.0,21.0,0.0,61564.0,0.0,1035.0,79473.0,27.0,2303734.0,2923739.0,787941.0,Asia,2023-03-01
Syria,57467,0.0,3164.0,0.0,54303.0,0.0,0.0,2968.0,163.0,146269.0,7553.0,19364809.0,Asia,2023-03-01
Burundi,53631,0.0,38.0,0.0,53569.0,0.0,24.0,4248.0,3.0,345742.0,27386.0,12624840.0,Africa,2023-03-01
Seychelles,50665,0.0,172.0,0.0,50440.0,0.0,53.0,509575.0,1730.0,0.0,0.0,99426.0,Africa,2023-03-01
Gabon,48981,0.0,306.0,0.0,48674.0,0.0,1.0,21008.0,131.0,1621909.0,695641.0,2331533.0,Africa,2023-03-01
Andorra,47875,9.0,165.0,0.0,47563.0,0.0,147.0,618037.0,2130.0,249838.0,3225256.0,77463.0,Europe,2023-03-01
Papua New Guinea,46809,17.0,670.0,0.0,43982.0,0.0,2157.0,5037.0,72.0,249149.0,26813.0,9292169.0,Australia/Oceania,2023-03-01
Curaçao,45986,0.0,295.0,0.0,44720.0,0.0,971.0,277812.0,1782.0,496693.0,3000640.0,165529.0,North America,2023-03-01
Aruba,44044,18.0,236.0,0.0,42438.0,0.0,1370.0,409297.0,2193.0,177885.0,1653068.0,107609.0,North America,2023-03-01
Tanzania,42846,23.0,846.0,0.0,,,,677.0,13.0,0.0,0.0,63298550.0,Africa,2023-03-01
Mayotte,42004,0.0,188.0,0.0,,,,146734.0,657.0,176919.0,618038.0,286259.0,Africa,2023-03-01
Mauritius,41717,0.0,1043.0,0.0,40012.0,0.0,662.0,32726.0,818.0,358675.0,281374.0,1274727.0,Africa,2023-03-01
Togo,39377,0.0,290.0,0.0,39074.0,0.0,13.0,4536.0,33.0,808297.0,93113.0,8680837.0,Africa,2023-03-01
Guinea,38267,0.0,467.0,0.0,37757.0,0.0,43.0,2760.0,34.0,660107.0,47607.0,13865691.0,Africa,2023-03-01
Isle of Man,38008,0.0,116.0,0.0,,,,443335.0,1353.0,150753.0,1758422.0,85732.0,Europe,2023-03-01
Bahamas,37491,0.0,833.0,0.0,36366.0,0.0,292.0,93607.0,2080.0,257839.0,643767.0,400516.0,North America,2023-03-01
Lesotho,34790,0.0,723.0,0.0,25980.0,0.0,8087.0,15990.0,332.0,431221.0,198199.0,2175699.0,Africa,2023-03-01
Faeroe Islands,34658,0.0,28.0,0.0,,,,703959.0,569.0,778000.0,15802409.0,49233.0,Europe,2023-03-01
Haiti,34143,0.0,860.0,0.0,33044.0,0.0,239.0,2923.0,74.0,132422.0,11337.0,11680283.0,North America,2023-03-01
Mali,33034,16.0,743.0,0.0,32111.0,4.0,180.0,1538.0,35.0,796014.0,37069.0,21473764.0,Africa,2023-03-01
Cayman Islands,31472,0.0,37.0,0.0,8553.0,0.0,22882.0,467797.0,550.0,222773.0,3311280.0,67277.0,North America,2023-03-01
Saint Lucia,30004,0.0,409.0,0.0,29095.0,0.0,500.0,162085.0,2209.0,210983.0,1139752.0,185113.0,North America,2023-03-01
Benin,27990,0.0,163.0,0.0,27825.0,0.0,2.0,2189.0,13.0,604310.0,47268.0,12784726.0,Africa,2023-03-01
Somalia,27324,0.0,1361.0,0.0,13182.0,0.0,12781.0,1622.0,81.0,400466.0,23778.0,16841795.0,Africa,2023-03-01
Congo,25375,0.0,386.0,0.0,24006.0,0.0,983.0,4377.0,67.0,347815.0,59991.0,5797805.0,Africa,2023-03-01
Solomon Islands,24575,0.0,153.0,0.0,,,,34077.0,212.0,0.0,0.0,721159.0,Australia/Oceania,2023-03-01
Micronesia,23948,0.0,61.0,0.0,,,,203832.0,519.0,54967.0,467848.0,117489.0,Australia/Oceania,2023-03-01
San Marino,23583,6.0,122.0,0.0,23276.0,0.0,185.0,691888.0,3579.0,157634.0,4624732.0,34085.0,Europe,2023-03-01
Timor-Leste,23418,0.0,138.0,0.0,23102.0,0.0,178.0,17101.0,101.0,278529.0,203391.0,1369429.0,Asia,2023-03-01
Burkina Faso,22056,0.0,396.0,0.0,21596.0,0.0,64.0,998.0,18.0,248995.0,11265.0,22102838.0,Africa,2023-03-01
Liechtenstein,21421,0.0,89.0,0.0,21294.0,0.0,38.0,558027.0,2318.0,112457.0,2929559.0,38387.0,Europe,2023-03-01
Gibraltar,20423,0.0,111.0,0.0,16579.0,0.0,3733.0,605952.0,3293.0,534283.0,15852213.0,33704.0,Europe,2023-03-01
Grenada,19680,0.0,238.0,0.0,19358.0,0.0,84.0,173430.0,2097.0,182981.0,1612523.0,113475.0,North America,2023-03-01
Bermuda,18814,15.0,160.0,0.0,18638.0,6.0,16.0,303750.0,2583.0,1027859.0,16594698.0,61939.0,North America,2023-03-01
Nicaragua,18491,0.0,225.0,0.0,4225.0,0.0,14041.0,2728.0,33.0,0.0,0.0,6779100.0,North America,2023-03-01
South Sudan,18368,0.0,138.0,0.0,18115.0,0.0,115.0,1581.0,12.0,410280.0,35313.0,11618511.0,Africa,2023-03-01
Tajikistan,17786,0.0,125.0,0.0,17264.0,0.0,397.0,1786.0,13.0,0.0,0.0,9957464.0,Asia,2023-03-01
Equatorial Guinea,17229,0.0,183.0,0.0,16907.0,0.0,139.0,11512.0,122.0,365697.0,244342.0,1496662.0,Africa,2023-03-01
Tonga,16807,6.0,13.0,0.0,15638.0,0.0,1156.0,155983.0,121.0,535009.0,4965327.0,107749.0,Australia/Oceania,2023-03-01
Samoa,16607,0.0,29.0,0.0,1605.0,0.0,14973.0,82116.0,143.0,187397.0,926612.0,202239.0,Australia/Oceania,2023-03-01
Monaco,16115,9.0,67.0,0.0,15992.0,0.0,56.0,405073.0,1684.0,78646.0,1976875.0,39783.0,Europe,2023-03-01
Dominica,15760,0.0,74.0,0.0,15673.0,0.0,13.0,217848.0,1023.0,229344.0,3170187.0,72344.0,North America,2023-03-01
Djibouti,15690,0.0,189.0,0.0,15427.0,0.0,74.0,15441.0,186.0,305941.0,301094.0,1016097.0,Africa,2023-03-01
Marshall Islands,15618,20.0,17.0,0.0,15528.0,0.0,73.0,260053.0,283.0,0.0,0.0,60057.0,Australia/Oceania,2023-03-01
CAR,15368,0.0,113.0,0.0,15200.0,0.0,55.0,3063.0,23.0,81294.0,16205.0,5016678.0,Africa,2023-03-01
Gambia,12586,0.0,372.0,0.0,12189.0,0.0,25.0,4919.0,145.0,155686.0,60851.0,2558482.0,Africa,2023-03-01
Saint Martin,12257,0.0,63.0,0.0,1399.0,0.0,10795.0,308507.0,1586.0,112382.0,2828643.0,39730.0,North America,2023-03-01
Vanuatu,12014,0.0,14.0,0.0,11976.0,0.0,24.0,37330.0,44.0,24976.0,77606.0,321832.0,Australia/Oceania,2023-03-01
Greenland,11971,0.0,21.0,0.0,2761.0,0.0,9189.0,210117.0,369.0,164926.0,2894810.0,56973.0,North America,2023-03-01
Yemen,11945,0.0,2159.0,0.0,9124.0,0.0,662.0,383.0,69.0,329592.0,10579.0,31154867.0,Asia,2023-03-01
Caribbean Netherlands,11672,0.0,38.0,0.0,10476.0,0.0,1158.0,438023.0,1426.0,30126.0,1130559.0,26647.0,North America,2023-03-01
Sint Maarten,11020,4.0,91.0,0.0,10905.0,0.0,24.0,250648.0,2070.0,62056.0,1411454.0,43966.0,North America,2023-03-01
Eritrea,10189,0.0,103.0,0.0,10086.0,0.0,0.0,2782.0,28.0,23693.0,6470.0,3662244.0,Africa,2023-03-01
Niger,9931,0.0,312.0,0.0,8890.0,0.0,729.0,381.0,12.0,254538.0,9759.0,26083660.0,Africa,2023-03-01
St. Vincent Grenadines,9589,0.0,123.0,0.0,9466.0,0.0,0.0,85961.0,1103.0,113703.0,1019292.0,111551.0,North America,2023-03-01
Antigua and Barbuda,9106,0.0,146.0,0.0,8954.0,0.0,6.0,91509.0,1467.0,18901.0,189943.0,99509.0,North America,2023-03-01
Comoros,9001,3.0,161.0,0.0,8838.0,1.0,2.0,9919.0,177.0,0.0,0.0,907419.0,Africa,2023-03-01
Guinea-Bissau,8960,7.0,176.0,0.0,8660.0,0.0,124.0,4342.0,85.0,145231.0,70385.0,2063367.0,Africa,2023-03-01
Liberia,8090,13.0,295.0,1.0,7783.0,15.0,12.0,1525.0,56.0,139824.0,26356.0,5305117.0,Africa,2023-03-01
Sierra Leone,7760,0.0,126.0,0.0,,,,934.0,15.0,259958.0,31296.0,8306436.0,Africa,2023-03-01
Chad,7678,0.0,194.0,0.0,4874.0,0.0,2610.0,441.0,11.0,191341.0,10988.0,17413580.0,Africa,2023-03-01
British Virgin Islands,7305,0.0,64.0,0.0,,,,238757.0,2092.0,107339.0,3508269.0,30596.0,North America,2023-03-01
Cook Islands,7028,3.0,2.0,0.0,7012.0,0.0,14.0,399977.0,114.0,19690.0,1120596.0,17571.0,Australia/Oceania,2023-03-01
Saint Kitts and Nevis,6596,0.0,47.0,0.0,6547.0,0.0,2.0,122441.0,872.0,126931.0,2356203.0,53871.0,North America,2023-03-01
Turks and Caicos,6551,0.0,38.0,0.0,6491.0,0.0,22.0,164842.0,956.0,611527.0,15387811.0,39741.0,North America,2023-03-01
Sao Tome and Principe,6281,0.0,77.0,0.0,6204.0,0.0,0.0,27587.0,338.0,29036.0,127530.0,227679.0,Africa,2023-03-01
Palau,5989,0.0,9.0,0.0,5976.0,0.0,4.0,328470.0,494.0,69136.0,3791806.0,18233.0,Australia/Oceania,2023-03-01
St. Barth,5439,0.0,6.0,0.0,,,,546908.0,603.0,78646.0,7908095.0,9945.0,North America,2023-03-01
